am_sid,iucn_sid,spatial_source,sciname,cat_score,pr_score,trend_score,cat_ts,cat_txt,cat_ts_score,year,comname,am_cat,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1972.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1972.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1972.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1972.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1972.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1972.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1973.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1973.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1973.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1973.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1973.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1973.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1974.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1974.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1974.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1974.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1974.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1974.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1975.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1975.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1975.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1975.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1975.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1975.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1976.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1976.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1976.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1976.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1976.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1976.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1977.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1977.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1977.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1977.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1977.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1977.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1978.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1978.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1978.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1978.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1978.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1978.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1979.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1979.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1979.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1979.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1979.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1979.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1980.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1980.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1980.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1980.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1980.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1980.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1981.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1981.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1981.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1981.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1981.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1981.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1982.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1982.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1982.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1982.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1982.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1982.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1983.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1983.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1983.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1983.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1983.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1983.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1984.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1984.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1984.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1984.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1984.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1984.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1985.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1985.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1985.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1985.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1985.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1985.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1986.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1986.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1986.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1986.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1986.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1986.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1987.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1987.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1987.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1987.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1987.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1987.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1988.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1988.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1988.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1988.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1988.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1988.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1989.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1989.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1989.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1989.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1989.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1989.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1990.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1990.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1990.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1990.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1990.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1990.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1991.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1991.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1991.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1991.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1991.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1991.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1992.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1992.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1992.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1992.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1992.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1992.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1993.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1993.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1993.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1993.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1993.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1993.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1994.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1994.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1994.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1994.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1994.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1994.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1995.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1995.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1995.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1995.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1995.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1995.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1996.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,1996.0,Surf Smelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,1996.0,Pink Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,1996.0,Coho Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,1996.0,Chinook Salmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,1996.0,Pacific Sand Lance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,1997.0,Pacific Herring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
